"","OPCS","Prop_IP","Median Mean LOS","Median Median LOS","Admissions","class1","class2","class3","class4","class1_proportion","class2_proportion","class3_proportion","class4_proportion","class1_prop_dc","class2_prop_dc","class3_prop_dc","class4_prop_dc","class1_prop_bed","class2_prop_bed","class3_prop_bed","class4_prop_bed","class1_proportional_cost","class2_proportional_cost","class3_proportional_cost","class4_proportional_cost","value"
"347","H36",0.95447409733124,4.59487179487179,3,549.4,39.8,0,123.4,386.2,4.83008536387048e-05,0,4.99306345874793e-05,0.000457014449955932,2.19893996157368e-06,0,2.27313721041899e-06,2.08059953669105e-05,0.000221936230052715,0,0.000218980090512031,0.00200432192467571,0.0533724432707688,0,0.0551733512191646,0.505000967201304,1105
"348","H40",0.540697674418605,2.9,1,254.6,13.8,0,240.8,0,1.67475321661841e-05,0,9.74335235710293e-05,0,7.69218047167756e-06,0,4.47514439657635e-05,0,4.85678432819338e-05,0,0.000152778030855271,0,0.0143023924699212,0,0.083208229129659,0,854
"349","H41",0.506083222574379,3.47851727042965,1,4294.8,382.4,0,3912.4,0,0.000464076543503535,0,0.00158305198346883,0,0.000229215190846087,0,0.000781895934172164,0,0.00161429827137835,0,0.00278683515378766,0,0.396321368152019,0,1.35192639388238,0,854
"350","H42",0.501996874457371,3.2,2,1198,46.2,0,214.4,937.4,5.60678250780945e-05,0,8.67514429137403e-05,0.00110928364937517,2.79219521312684e-05,0,4.32024897163756e-05,0.000552426724502168,0.000179417040249902,0,0.000139356650231567,0.0017819421595936,0.0478819226166927,0,0.0740857322483343,0.947328236566394,854
"351","H44",0.472828288674113,4.28133183688739,1,5386,1930.2,0,3455.8,0,0.00234247004254844,0,0.00139830054300981,0,0.00123488394105988,0,0.0007371444902064,0,0.0100288915701176,0,0.00283062845801805,0,2.00046941633637,0,1.19414866373038,0,854
"352","H46",0.154249344814676,6.00947867298578,2,2931.6,260.6,0,2671,0,0.00031626136829765,0,0.00108075141801586,0,0.000267478259447544,0,0.000914046219879382,0,0.00190056594787403,0,0.00100181133287704,0,0.270087208526193,0,0.922961710985545,0,854
"353","H47",0.543859649122807,8.55555555555556,3,24.2,1.4,0,10.8,12,1.6990250023665e-06,0,4.36994208707274e-06,1.42003454155132e-05,7.74993860728579e-07,0,1.99330691691037e-06,6.47735054040951e-06,1.45361027980245e-05,0,2.03334342336114e-05,6.60745117092201e-05,0.00187742262761498,0,0.00482878600621538,0.015691381684142,1105
"354","H48",0.082494623655914,1.29967776584318,1,9467.8,167.8,0,9300,0,0.000203640282426499,0,0.00376300568609042,0,0.000186841053966541,0,0.00345257794820132,0,0.000264666747299746,0,0.000403456028835449,0,0.124424212562591,0,2.29919647420124,0,611
"355","H49",0.145454545454545,1.77551020408163,1,530,35,0,495,0,4.24756250591625e-05,0,0.000200289012324167,0,3.62973523232843e-05,0,0.000171156065077016,0,7.54159057172885e-05,0,5.17258451122896e-05,0,0.0259526069111483,0,0.122376586530066,0,611
"356","H50",0.843052555795536,4.66425992779783,3,326.2,48.4,0,64,213.8,5.87377215103847e-05,0,2.58959531085792e-05,0.000253002820819726,9.21873526944842e-06,0,4.06430365563014e-06,3.97081461041758e-05,0.000273968000691036,0,0.00010182848770112,0.000994861804088414,0.0649051822689751,0,0.02861502818498,0.279568117005797,1105
"357","H51",0.188294983564385,1.37343927355278,1,8591,194.6,0,6760.4,1636,0.000236164475328943,0,0.00273542189680061,0.00193598042498163,0.000191695889328388,0,0.00222035567570088,0.00157144502267874,0.000324357565434758,0,0.000707412176538787,0.000500667238123146,0.201684461930918,0,2.33605029986772,1.65332728293431,854
"358","H52",0.0366350067842605,2.58756476683938,1,21124.6,193.8,0,20930.8,0,0.00023519360389902,0,0.0084691096144539,0,0.000226577284624564,0,0.00815884372627174,0,0.00060857868283508,0,0.000802833080612295,0,0.143703291982301,0,5.17462597443133,0,611
"359","H53",0.667619728377412,1.18163265306122,1,705,425.2,0,211,68.8,0.000516018165004454,0,8.53757204048471e-05,8.14153137156087e-05,0.00017151425784637,0,2.83772051381372e-05,2.70608440870322e-05,0.000609743913341997,0,6.73513068151531e-05,6.42270161529506e-05,0.315287098817721,0,0.0521645651673616,0.0497447566802369,611
"360","H54",0.214585908529048,3.04081632653061,1,897.4,88.4,0,809,0,0.00010728129300657,0,0.000327341032263134,0,8.42602392785844e-05,0,0.000257098259456113,0,0.000326222707305694,0,0.00021359537037237,0,0.0655488700270145,0,0.200005370712775,0,611
"361","H55",0.190403258913064,2,1,13888,1221.2,0,12666.8,0,0.00148203523777855,0,0.00512529466930861,0,0.00119985089868152,0,0.0041494218613825,0,0.0029640704755571,0,0.00195174561585223,0,1.26565809306288,0,4.37700164758955,0,854
"362","H56",0.10305257784584,1.94611727416799,1,10189.2,394.2,0,9795,0,0.00047839689709491,0,0.00396329469841458,0,0.000429096863615829,0,0.00355486696298021,0,0.000931016465344769,0,0.000794848271178145,0,0.408550950119053,0,3.38465367244605,0,854
"363","H57",0.273668639053254,2.57377049180328,1,137,1.8,0,23.4,111.8,2.18446071732836e-06,0,9.46820785532427e-06,0.000132299884787864,1.58664232575181e-06,0,6.87705629728435e-06,9.6093555371067e-05,5.62230053476315e-06,0,6.66902941987325e-06,9.31867822694615e-05,0.00241382909264783,0,0.0104623696801333,0.14619137269059,1105
"364","H58",0.881193913382755,1.76771923802986,1,12720.2,10669.8,363.6,1686.8,0,0.0129487549787501,0.00099683859238495,0.000682520214117991,0,0.00153839090559087,0.000118430492150299,8.10875556765229e-05,0,0.0228897632844714,0.00155277889762605,0.00106316408070643,0,11.0582367518525,0.851300157896747,0.582872262856764,0,854
"365","H59",0.21376581160342,1.53174603174603,1,5958.2,297.8,0,4557,1103.4,0.000361406889789102,0,0.0018438727861843,0.00130572176095643,0.000284150452674267,0,0.00144971582355216,0.00102660308899733,0.000553583569280133,0,0.000603748363396861,0.000427538918159573,0.399354613216958,0,2.03747942873366,1.44282254585686,1105
"366","H60",0.785952090946001,0.840453460620525,1,9734.4,7271.4,0,2463,0,0.00882449314443411,0,0.000996589570412978,0,0.00188886430602747,0,0.000213317913731921,0,0.00741657580146175,0,0.000658303374463566,0,7.53611714534673,0,0.851087493132683,0,854
"367","H62",0.497723223124134,4.96251874062968,2,1508.8,498.6,0,1010.2,0,0.000605095618699955,0,0.00040875143484823,0,0.000303925477062321,0,0.000205306353238955,0,0.00300279834767144,0,0.00100960003017496,0,0.285000036407679,0,0.192521925813516,0,471
"368","H66",0.376451077943615,7.83243243243243,6,394.4,32.6,0,224.6,137.2,3.95630107693913e-05,0,9.08786104404202e-05,0.000162357282584034,2.46694727185591e-05,0,5.66672595781061e-05,0.000101237708543278,0.000309874608674854,0,0.000267958094051314,0.00047871493397327,0.0437171269001774,0,0.100420864536664,0.179404797255357,1105
"369","J01",0.999176276771005,23.4,15,639.6,396.8,0,46.4,196.4,0.000481552229242162,0,1.87745660037199e-05,0.000232412319967232,3.96665757201115e-07,0,1.54650461315647e-08,1.91443426661638e-07,0.0112683221642666,0,0.000438962962407568,0.00543396851104934,3.76284911929825,0,0.146704458753068,1.81606986822395,7814
"370","J02",0.994486085982597,8.2218045112782,6,2368.8,47.4,0,2321.4,0,5.752413222298e-05,0,0.000939294774160247,0,3.17183119003251e-07,0,5.17919062171586e-06,0,0.000472952169818261,0,0.00768011571879236,0,0.29803252904726,0,4.86648622492424,0,5181
"371","J03",0.963101604278075,6.1,5,385.4,11.4,0,374,0,1.38349178764129e-05,0,0.00015132947597826,0,5.1048627458422e-07,0,5.58381488903739e-06,0,8.43929990461188e-05,0,0.000889048532644256,0,0.020973735500642,0,0.229415485583042,0,1516
"372","J04",0.975609756097561,7.48076923076923,5,71,62.8,2.8,5.4,0,7.62134072490115e-05,7.6764248038445e-06,2.18497104353637e-06,0,1.85886359143931e-06,1.872298732645e-07,5.32919766716188e-08,0,0.00057013491192049,5.60249389999158e-05,1.59465991732767e-05,0,0.274368266096441,0.0276351292938402,0.00786589575673093,0,3600
"373","J05",0.922535211267606,8.51851851851852,5,104.8,19.6,30.2,55,0,2.3786350033131e-05,8.27957246700371e-05,2.22543347026853e-05,0,1.84260458003127e-06,6.41375331950992e-06,1.72392733612351e-06,0,0.00020262446324519,0.000650661237430417,0.000174888655344785,0,0.0782808779590341,0.272480729889092,0.0732390155065372,0,3291
"374","J06",0.984375,7.89473684210526,3,23.6,10.8,8.8,4,0,1.31067643039701e-05,2.41259065263684e-05,1.6184970692862e-06,0,2.04793192249533e-07,3.76967289474507e-07,2.52890167075969e-08,0,0.000103474455031343,0.000187491625554426,1.25779583098311e-05,0,0.0607891728418135,0.111895954469297,0.0075065894073494,0,4638
"375","J07",0.952380952380952,14.9230769230769,6,16.4,3.8,1.4,11.2,0,4.61163929213764e-06,3.83821240192225e-06,4.53179179400136e-06,0,2.19601871054174e-07,1.82772019139155e-07,2.1579960923816e-07,0,6.8819847898054e-05,5.45504180199939e-05,6.44078833726201e-05,0,0.00699124516688066,0.00581873000131413,0.00687019635970606,0,1516
"376","J08",0.897887323943662,3.82608695652174,2,65.6,8.8,0,56.8,0,1.06795857291609e-05,0,2.2982658383864e-05,0,1.09052107797769e-06,0,2.34682075046499e-06,0,4.0861023659398e-05,0,7.89545092060486e-05,0,0.0161902519654079,0,0.0348417101099379,0,1516
"377","J10",0.957282343368592,3.31931668856767,2,1638.4,163.6,1474.8,0,0,0.000198543207419399,0.00404328260739638,0,0,8.48130056104026e-06,0.000172719558086501,0,0,0.000659027781788966,0.0128476245237277,0,0,0.193182540819076,3.93411397699668,0,0,973
"378","J11",0.820058997050148,8.07323943661972,4,394.2,123,219.2,52,0,0.000149271482350771,0.000600954398929541,2.10404619007206e-05,0,2.68600602460089e-05,0.000108136337270507,3.78604181694383e-06,0,0.00120510441807693,0.0039786382104642,0.00013929906467635,0,0.0904585183045672,0.364178365751302,0.0127505199118367,0,606
"379","J12",0.939754412893323,8.81370923161968,2,1542.2,499.8,1042.4,0,0,0.00060655192584484,0.00285782329125982,0,0,3.6542076883208e-05,0.000172171242029084,0,0,0.00534597230827536,0.0236705562592233,0,0,2.35038871264876,11.0740652536318,0,0,3875
"380","J13",0.387110975002871,6.47012440862099,2,11870.8,1421.6,10449.2,0,0,0.00172523853097444,0.0286473207358328,0,0,0.0010573797611364,0.0175576284745646,0,0,0.0111625079299511,0.0717516885837268,0,0,0.923002614071325,15.3263165936706,0,0,535
"381","J15",0.96551724137931,12.1481481481481,4,21.4,9.8,9.4,2.2,0,1.18931750165655e-05,2.57708546986208e-05,8.9017338810741e-07,0,4.10109483329844e-07,8.88650162021407e-07,3.06956340726693e-08,0,0.000144480052053092,0.000302272706963134,1.04410630860517e-05,0,0.0460860531891913,0.0998620619571557,0.00344942187891622,0,3875
"382","J16",0.65,8.44444444444444,1,11.8,3.8,4.6,3.4,0,4.61163929213764e-06,1.26112693206017e-05,1.37572250889327e-06,0,1.61407375224817e-06,4.41394426221059e-06,4.81502878112645e-07,0,3.89427318002734e-05,6.92218560486359e-05,7.55118799325862e-06,0,0.0166019014516955,0.045400569554166,0.00495260103201577,0,3600
"383","J18",0.512270114393751,2.94107800468698,1,71008.2,8172.6,0,50518.6,12317,0.00991817981024318,0,0.0204410515111105,0.0145754712069063,0.00483739270427211,0,0.00996971171518534,0.00710889290440158,0.0291701404864367,0,0.0307970271533988,0.0219597892157696,16.8013965985519,0,34.6271412598211,24.6908482244993,1694
"384","J19",0.8125,8.6,6,7.6,1.2,0,2.8,3.6,1.45630714488557e-06,0,1.13294794850034e-06,4.26010362465395e-06,2.73057589666044e-07,0,2.12427740343814e-07,7.98769429622615e-07,1.25242414460159e-05,0,7.91647379014613e-06,2.97674740772694e-05,0.00220776163164652,0,0.00171754908992652,0.00645831709497538,1516
"385","J20",0.813725490196078,5.5,4,30.4,10,0,20.4,0,1.21358928740464e-05,0,8.25433505335962e-06,0,2.2606074961459e-06,0,1.53757221582189e-06,0,6.67474108072553e-05,0,3.69421956064575e-05,0,0.0183980135970544,0,0.0125135719408932,0,1516
"386","J21",0.980392156862745,13.4119782214156,10,527.6,446,0,62.2,19.4,0.00054126082218247,0,2.51676294274004e-05,2.29572250884129e-05,1.06129572976955e-05,0,4.93482929949029e-07,4.50141668400254e-07,0.0072593783592168,0,0.000330929115455836,0.000301864512656794,0.820551406428625,0,0.038154126211939,0.034803153234034,1516
"387","J23",0.73728813559322,6.53846153846154,4,33,9.4,0,23.6,0,1.14077393016036e-05,0,9.54913270878858e-06,0,2.99694846059079e-06,0,2.50867045739361e-06,0,7.45890646643315e-05,0,4.60337916437364e-05,0,0.0172941327812311,0,0.0144764851865235,0,1516
"388","J24",0.989304812834225,14.39336492891,11,727.4,690,37.4,0,0,0.000837376608309203,0.000102535102737066,0,0,8.95589955410916e-06,1.09663211483493e-06,0,0,0.0120526671063273,0.00146004092549628,0,0,0.507450224635377,0.0621362722586619,0,0,606
"389","J25",0.504,9.58333333333333,4,31.4,6.4,25,0,0,7.76697143938971e-06,6.8539507177183e-05,0,0,3.8524178339373e-06,3.39955955598828e-05,0,0,7.44334762941514e-05,0.000331045819665794,0,0,0.0041553297200735,0.0366686363397929,0,0,535
"390","J26",0.732394366197183,5.3,1,31.4,17.2,5.4,8.8,0,2.08737357433598e-05,1.48045335502715e-05,3.56069355242964e-06,0,5.58592928343432e-06,3.96177658387548e-06,9.52861654875538e-07,0,0.000110630799439807,5.74666119218991e-05,1.38215090570368e-05,0,0.0203101448782891,0.0144048111444142,0.00346455482651404,0,973
"391","J27",0.985454545454545,9.36585365853658,8,58.2,3.2,0,55,0,3.88348571969486e-06,0,2.22543347026853e-05,0,5.64870650137433e-08,0,3.2369941385724e-07,0,3.63721589356786e-05,0,0.000205399120753901,0,0.0139805485909015,0,0.0801156049296669,0,3600
"392","J28",0.894308943089431,7.55,7,27.2,2.6,0,24.6,0,3.15533214725207e-06,0,9.95375697611013e-06,0,3.33490389546967e-07,0,1.05202309503603e-06,0,2.38227577117531e-05,0,6.72080908021095e-05,0,0.0103841980966066,0,0.0327578142083784,0,3291
"393","J29",0.998632010943912,13.0471204188482,9,187.8,41.6,0,146.2,0,5.04853143560331e-05,0,5.91560678824106e-05,0,6.90633575321951e-08,0,8.09248534643125e-08,0,0.000658687975786568,0,0.000770760504859341,0,0.261564413678608,0,0.306487587698769,0,5181
"394","J30",0.921875,15.2962962962963,11,33,7.4,0,25.6,0,8.98056072679435e-06,0,1.03583812434317e-05,0,7.01606306780809e-07,0,8.092485346431e-07,0,0.000137369317783928,0,0.000146066363286285,0,0.0465282851255215,0,0.0536667732222196,0,5181
"395","J31",0.693877551020408,12.3181818181818,4,29.6,10,0,17.4,2.2,1.21358928740464e-05,0,7.04046225139497e-06,2.60339665951074e-06,3.71506924715707e-06,0,2.1552435463454e-06,7.96958161074718e-07,0.000149492134948481,0,6.01770122303834e-05,2.22520378670983e-05,0.0399392234484868,0,0.0231701612693408,0.00856777840644986,3291
"396","J32",0.989473684210526,10.1818181818182,7,45.4,26.4,2.6,13.6,2.8,3.20387571874826e-05,7.12810874642703e-06,5.50289003557308e-06,3.3134139302864e-06,3.37250075657712e-07,7.50327236466006e-08,5.79251582691905e-08,3.48780413714359e-08,0.000326212800454368,7.18131376864917e-05,5.54396423870942e-05,3.33814563234978e-05,0.165992800988347,0.0369307314152385,0.0285104732743041,0.0171667975728138,5181
"397","J33",0.950581395348837,11.14,8,102.2,33.4,0,68.8,0,4.05338821993151e-05,0,2.78381495917226e-05,0,2.00312789938475e-06,0,1.37572250889327e-06,0,0.00045154744770037,0,0.000294791437702719,0,0.210006043674651,0,0.144229453034715,0,5181
"398","J34",0.546439628482972,6.34615384615385,2,148,18.8,0,129.2,0,2.28154786032073e-05,0,5.22774553379443e-05,0,1.03481969516095e-05,0,2.37109820650428e-05,0,0.000144790537289585,0,0.000181287234231875,0,0.0750857400831551,0,0.172045105517175,0,3291
"399","J35",0.611607142857143,6.975,6,56,11.2,44.8,0,0,1.3592200018932e-05,0.000122822796861512,0,0,5.27911340021019e-06,4.77034969953194e-05,0,0,9.48055951320506e-05,0.000523957116566693,0,0,0.0489319200681552,0.442162068701443,0,0,3600
"400","J36",0.348167539267016,6,4,79.8,3.4,12.6,63.8,0,4.12620357717578e-06,3.45439116173002e-05,2.58150282551149e-05,0,2.68959343119573e-06,2.25168429128475e-05,1.68270733914231e-05,0,2.47572214630547e-05,7.21624122267162e-05,5.3927729182151e-05,0,0.0148543328778328,0.124358081822281,0.0929341017184136,0,3600
"401","J37",0.617128463476071,6.8,4,94,14.6,0,79.4,0,1.77184035961078e-05,0,3.21271668253311e-05,0,6.7838724095929e-06,0,1.23005777265751e-05,0,0.000120485144453533,0,0.000134820805871541,0,0,0,0,0,0
"402","J49",0.761904761904762,7.88888888888889,6,11.2,2.8,1.4,5.2,1.8,3.398050004733e-06,3.83821240192225e-06,2.10404619007206e-06,2.13005181232697e-06,8.09059524936428e-07,9.13860095695774e-07,5.00963378588586e-07,5.07155193411184e-07,2.6806838926227e-05,2.30698904157866e-05,1.26465421794807e-05,1.28028511047801e-05,0.0020592183028682,0.00232595671556488,0.00127505199118367,0.00129081139827015,606
"403","J52",0.666666666666667,4.17647058823529,3,18.4,5.8,6.4,6.2,0,7.03881786694692e-06,1.75461138373589e-05,2.50867045739361e-06,0,2.34627262231564e-06,5.84870461245295e-06,8.3622348579787e-07,0,2.93974157972489e-05,4.88538855863717e-05,6.9849255872528e-06,0,0.00684876978453936,0.0170723687637502,0.00244093635504398,0,973
"404","J54",1,14.375,9,40.4,35.4,1.4,0,0,4.29610607741243e-05,3.83821240192225e-06,0,0,0,0,0,0,0.000617565248628037,5.51743032776323e-05,0,0,0.335697728889008,0.0299917917086205,0,0,7814
"405","J55",1,21.1685393258427,15,84.8,6.2,0,78.6,0,7.52425358190878e-06,0,3.18034674114738e-05,0,0,0,0,0,0.000159277457846249,0,0.000673232950597941,0,0.00455969767063672,0,0.0192729012513531,0,606
"406","J56",0.9990730441231,16.8217142857143,13,1154.4,75.6,1078.8,0,0,9.1747350127791e-05,0.0029576168137098,0,0,8.50457453909836e-08,2.74158028708739e-06,0,0,0.00154334771032109,0.0497060669265702,0,0,0.0555988941774413,1.79231578910814,0,0,606
"407","J57",0.971392511569205,20.9135135135135,9,554.4,79,0,475.4,0,9.58735537049667e-05,0,0.000192358376684665,0,2.74270157843405e-06,0,5.50289003557307e-06,0,0.00200505286099739,0,0.00390780474510993,0,0.496720881745433,0,0.996608749603249,0,5181
"408","J58",0.942857142857143,14.3,7,39.4,4.4,0,35,0,5.33979286458043e-06,0,1.41618493562543e-05,0,3.05131020833167e-07,0,8.09248534643101e-07,0,7.63590379635001e-05,0,0.00019094219174904,0,0.0351571962203975,0,0.093241616161578,0,6584
"409","J59",0.988095238095238,12.6129032258065,9,37.6,4,0,33.6,0,4.85435714961857e-06,0,1.35953753820041e-05,0,5.77899660668875e-08,0,1.61849706928619e-07,0,6.12275369516407e-05,0,0.000169435759321113,0,0.0251504243921738,0,0.0704376398541632,0,5181
"410","J60",0.393574297188755,15.65,2,56.8,7,22.4,27.4,0,8.4951250118325e-06,6.1411398430756e-05,1.10867049246105e-05,0,5.15166215576991e-06,3.72414504539926e-05,6.7232628257678e-06,0,0.000132948706435179,0.000378259685836347,6.82878688468879e-05,0,0.030582450042597,0.221081034350722,0.0399121377285977,0,3600
"411","J61",0.683366733466934,16.4115044247788,7,267.6,68,199.6,0,0,8.25240715435157e-05,0.000547219425302629,0,0,2.61298663404318e-05,0.000173267874143919,0,0,0.00135434416528717,0.00613710753649406,0,0,0.427557214666955,2.83514384249292,0,0,5181
"412","J62",1,9.5,9.5,0.5,0,0,0.5,0,0,0,2.02312133660775e-07,0,0,0,0,0,0,0,1.92196526977736e-06,0,0,0,0.000306705194629735,0,1516
"413","J63",0.555555555555556,9.66666666666667,9.5,2.5,0.25,1.75,0.5,0,3.03397321851161e-07,4.79776550240281e-06,2.02312133660775e-07,0,1.34843254156071e-07,2.13234022329014e-06,8.99165038492334e-08,0,2.93284077789455e-06,2.57657776980892e-05,1.08649108817824e-06,0,0.00237074667294497,0.0374897396357756,0.0015808670124253,0,7814
"414","J65",0.747524752475248,9.45161290322581,6,47,6.6,40.4,0,0,8.00968929687064e-06,0.000110759843598328,0,0,2.02224828782378e-06,2.79641189282907e-05,0,0,7.57044827091322e-05,0.000782553139623254,0,0,0.0263598874760013,0.364510645282097,0,0,3291
"415","J68",0.461538461538462,5.65,2,28.2,2.2,21,5,0,2.66989643229021e-06,5.75731860288337e-05,2.02312133660775e-06,0,1.43763654046396e-06,3.10009463232182e-05,1.08937302740417e-06,0,1.50849148424397e-05,0.000150133154336728,5.27567794700021e-06,0,0.00878662915866709,0.189473355220892,0.00665809231877611,0,3291
"416","J69",0.998255813953488,8.8,6,635.2,291.2,0,344,0,0.000353397200492232,0,0.000139190747958613,0,6.16390465974816e-07,0,2.42774560392927e-07,0,0.00310989536433164,0,0.00122274216590434,0,1.16303018681993,0,0.458076751531796,0,3291
"417","J70",0.937823834196891,4.1,3,45,6.4,0,38.6,0,7.76697143938971e-06,0,1.56184967186118e-05,0,4.82920504003505e-07,0,9.71098241571721e-07,0,3.18445829014978e-05,0,6.00543337558645e-05,0,0.0255611030070315,0,0.0514004727009516,0,3291
